"id","nearc2","nearc4","educ","age","fatheduc","motheduc","weight","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","black","smsa","south","smsa66","wage","enroll","kww","iq","married","libcrd14","exper","lwage","expersq"
322,1,1,16,28,,12,380166,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,38,115,1,1,6,6.214608192443848,36
323,1,1,12,25,12,,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,514,0,36,,1,1,7,6.242223262786865,49
324,1,1,16,25,12,12,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,250,0,45,146,6,1,3,5.521461009979248,9
325,1,1,12,24,12,12,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,315,0,32,,6,1,6,5.752572536468506,36
326,1,1,12,29,9,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,375,0,32,82,1,1,11,5.926926136016846,121
330,1,1,15,34,,12,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,457,0,45,120,1,1,13,6.124683380126953,169
331,1,1,12,27,,,104596,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,275,0,26,,6,0,9,5.616771221160889,81
332,1,1,12,28,,12,92929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,951,0,38,122,1,1,10,6.857513904571533,100
333,1,1,16,32,8,9,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1115,0,49,,1,1,10,7.0166096687316895,100
335,1,1,16,25,12,14,369567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,289,1,31,128,6,1,3,5.666426658630371,9
336,1,1,16,25,,,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,34,110,1,1,3,6.214608192443848,9
339,1,1,18,32,16,12,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,726,0,46,114,1,1,8,6.587550163269043,64
340,1,1,18,29,18,12,480445,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1265,0,48,117,1,1,5,7.14282751083374,25
341,1,1,17,26,18,18,104596,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,613,0,40,109,6,1,3,6.418365001678467,9
345,0,1,12,28,10,11,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,545,0,35,91,6,0,10,6.300786018371582,100
346,0,1,13,28,12,8,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,278,1,32,107,1,1,9,5.627621173858643,81
348,0,1,18,34,16,12,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1442,0,55,114,1,1,10,7.273786544799805,100
349,0,1,16,27,16,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,995,0,40,126,1,1,5,6.902742862701416,25
350,0,1,12,29,11,11,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,700,0,45,82,1,1,11,6.551080226898193,121
352,0,1,16,28,9,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,577,0,45,119,1,1,6,6.357842445373535,36
353,0,1,16,31,6,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,858,0,37,104,1,1,9,6.754603862762451,81
355,0,1,12,28,12,,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,686,0,35,97,1,1,10,6.530877590179443,100
356,0,1,15,31,11,,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,832,0,49,115,1,1,10,6.723832607269287,100
358,1,1,13,33,13,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,633,1,45,83,1,1,14,6.450470447540283,196
359,1,1,12,32,12,12,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,689,0,45,97,1,1,14,6.53524112701416,196
360,1,1,14,30,8,8,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,43,119,1,1,10,6.6450910568237305,100
363,1,1,15,27,12,14,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,27,105,6,1,6,5.953243255615234,36
364,1,1,12,24,12,14,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,1,29,,6,1,6,6.10924768447876,36
366,1,1,12,27,10,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,615,0,41,114,1,1,9,6.421622276306152,81
367,1,1,12,34,,8,408301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,682,0,47,93,1,1,16,6.52502965927124,256
368,1,1,10,32,,,367470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,670,0,28,73,5,1,16,6.507277488708496,256
370,1,1,11,33,8,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,800,0,48,96,1,1,16,6.684611797332764,256
372,1,1,14,34,8,8,367470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,505,0,48,,1,1,14,6.224558353424072,196
374,1,1,18,30,12,16,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1026,0,48,117,5,1,6,6.933423042297363,36
375,1,1,15,25,16,12,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,769,0,30,113,6,1,4,6.6450910568237305,16
377,1,1,10,32,10,14,408301,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,290,0,38,106,1,1,16,5.6698808670043945,256
378,1,1,13,28,,8,422407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,529,0,37,104,1,1,9,6.270988464355469,81
379,1,1,16,29,12,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1154,0,,,1,1,7,7.050989627838135,49
380,1,1,10,29,12,,496635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,549,0,39,80,1,1,13,6.308098316192627,169
381,1,1,12,26,8,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,475,0,30,104,1,1,8,6.1633148193359375,64
382,1,1,12,26,12,12,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,450,0,36,102,1,1,8,6.10924768447876,64
383,1,1,17,27,10,,380166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,875,0,43,114,6,1,4,6.774223804473877,16
384,1,1,15,25,10,,369567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,200,1,33,93,6,1,4,5.2983174324035645,16
385,1,1,13,26,16,16,380166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,300,0,36,122,6,1,7,5.703782558441162,49
386,1,1,16,25,16,,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,462,0,28,117,6,1,3,6.135564804077148,9
387,1,1,12,30,13,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,385,0,38,96,1,1,12,5.953243255615234,144
388,1,1,15,32,16,16,355491,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1282,0,51,95,1,1,11,7.156176567077637,121
390,1,1,16,25,12,12,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,588,0,29,117,6,1,3,6.376727104187012,9
391,1,1,12,27,17,16,408636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,600,0,24,105,6,1,9,6.396929740905762,81
393,1,1,16,30,6,,121400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,1,43,,1,0,8,6.214608192443848,64
396,1,1,12,33,8,8,149854,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,440,0,18,94,1,0,15,6.086774826049805,225
397,0,1,18,26,13,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,467,1,43,139,6,1,2,6.146329402923584,4
398,0,1,17,29,14,12,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,929,0,41,91,1,1,6,6.834108829498291,36
399,0,1,16,27,14,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,556,0,37,96,1,1,5,6.320768356323242,25
400,0,1,13,24,14,12,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,32,114,6,0,5,6.082219123840332,25
402,0,1,12,29,9,10,648053,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,600,0,31,54,1,0,11,6.396929740905762,121
403,0,1,12,26,9,10,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,575,0,37,69,1,0,8,6.3543701171875,64
404,0,1,12,26,9,10,427892,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,389,0,17,67,6,0,8,5.963579177856445,64
410,0,1,12,34,12,,408207,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,795,0,37,110,1,0,16,6.678342342376709,256
411,0,1,18,27,18,16,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,471,0,41,125,1,1,3,6.154858112335205,9
412,0,1,17,26,18,16,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,202,1,38,124,6,1,3,5.308267593383789,9
413,0,1,17,24,18,16,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,200,1,35,,6,1,1,5.2983174324035645,1
415,0,1,17,24,15,17,410536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,350,0,35,113,6,1,1,5.857933044433594,1
416,0,1,14,24,10,12,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,375,0,40,100,6,1,4,5.926926136016846,16
419,0,1,16,25,12,9,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,37,97,1,1,3,6.175867080688477,9
420,0,1,18,31,8,8,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,44,125,6,1,7,6.869014263153076,49
421,0,1,15,27,12,12,422310,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,423,0,42,106,6,1,6,6.047372341156006,36
423,0,1,15,27,11,12,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,28,101,6,1,6,6.214608192443848,36
424,0,1,9,30,,11,551690,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,37,,1,1,15,6.10924768447876,225
425,0,1,8,28,8,9,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,476,0,27,,1,0,14,6.165417671203613,196
426,0,1,12,24,8,9,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,136,0,21,,6,0,6,4.912654876708984,36
427,0,1,12,32,10,9,345723,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,575,0,39,91,1,1,14,6.3543701171875,196
428,0,1,12,33,10,8,345723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,577,0,28,86,1,1,15,6.357842445373535,225
429,0,1,12,31,8,9,475820,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,310,0,32,110,1,1,13,5.736572265625,169
430,0,1,9,30,12,12,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,38,,1,0,15,6.551080226898193,225
433,0,1,14,32,,12,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1322,0,47,92,1,1,12,7.186901092529297,144
434,0,1,10,34,12,9,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551,0,41,85,1,0,18,6.311734676361084,324
435,0,1,17,30,8,8,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,881,0,36,120,1,1,7,6.781057834625244,49
439,0,1,12,25,7,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,760,0,27,,1,1,7,6.6333184242248535,49
441,0,1,12,32,8,11,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,708,0,52,,1,1,14,6.56244421005249,196
442,0,1,12,26,8,8,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,425,0,24,,1,1,8,6.052089214324951,64
443,0,1,12,26,,9,422310,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,427,0,35,107,6,1,8,6.056784152984619,64
444,0,1,16,24,,9,410536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,576,0,43,116,6,1,2,6.356107711791992,4
446,0,1,9,32,,4,453563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,400,0,34,,4,1,17,5.991464614868164,289
449,0,1,12,31,8,5,551690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,500,0,30,,1,0,13,6.214608192443848,169
450,0,1,12,28,8,5,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,531,0,29,,1,0,10,6.274762153625488,100
453,0,1,16,28,12,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,673,1,43,121,1,1,6,6.511745452880859,36
454,0,1,16,27,12,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,577,0,41,112,6,1,5,6.357842445373535,25
458,0,1,16,24,16,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,325,0,39,,6,1,2,5.783825397491455,4
461,0,1,11,29,7,11,428238,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,40,,1,1,12,6.214608192443848,144
462,0,1,12,25,7,11,318670,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,43,100,1,1,7,6.646390438079834,49
464,0,1,12,26,7,12,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,500,0,37,112,1,0,8,6.214608192443848,64
467,0,1,16,28,14,12,327808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,391,0,41,108,1,1,6,5.96870756149292,36
468,0,1,12,34,12,10,352069,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,810,0,42,90,1,1,16,6.6970343589782715,256
469,1,1,9,34,12,,166467,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,543,0,39,86,1,1,19,6.297109127044678,361
473,1,1,9,34,12,12,196733,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,593,0,37,,5,1,19,6.385194301605225,361
474,1,1,17,25,12,12,100353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,864,0,40,127,6,1,2,6.76157283782959,4
475,1,1,10,28,,8,116191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,700,0,32,86,1,1,12,6.551080226898193,144
477,1,1,12,25,12,12,410536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,510,0,27,113,1,1,7,6.234410762786865,49
479,1,1,13,34,9,12,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,51,111,4,1,15,6.421622276306152,225
481,1,1,14,29,9,8,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,761,0,41,113,1,0,9,6.634633541107178,81
484,1,1,10,31,,,551817,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,493,0,32,81,1,1,15,6.200509071350098,225
485,1,1,16,24,12,12,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,445,0,34,111,1,1,2,6.098074436187744,4
486,1,1,12,25,8,9,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,425,0,20,,1,1,7,6.052089214324951,49
487,1,1,16,24,12,12,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,1,24,112,6,1,2,6.620073318481445,4
488,1,1,16,24,12,12,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,30,114,1,1,2,6.551080226898193,4
489,1,1,12,24,9,9,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,438,0,33,,1,1,6,6.082219123840332,36
490,1,1,12,29,12,12,480445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,608,0,30,111,1,1,11,6.41017484664917,121
491,1,1,13,24,7,8,357519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,450,0,32,106,1,0,5,6.10924768447876,25
492,1,1,3,26,4,0,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,313,0,6,,1,0,17,5.746203422546387,289
494,1,1,7,33,6,5,177101,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,250,0,,,1,0,20,5.521461009979248,400
496,1,1,14,33,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,500,0,26,79,1,0,13,6.214608192443848,169
497,0,0,12,26,11,12,422310,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,365,0,28,98,6,1,8,5.899897575378418,64
499,0,0,12,26,10,12,364232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,813,0,28,105,1,1,8,6.70073127746582,64
500,0,0,12,25,10,12,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,326,0,33,,4,1,7,5.7868971824646,49
501,0,0,12,29,,10,428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524,0,29,105,1,0,11,6.261491775512695,121
502,0,0,13,28,9,12,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,815,0,44,118,1,1,9,6.703187942504883,81
504,0,0,12,28,11,12,327808,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,750,0,35,100,1,1,10,6.620073318481445,100
505,0,0,17,24,9,10,318670,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,525,0,36,,1,1,1,6.263398170471191,1
506,0,0,12,32,8,12,316862,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1125,0,38,90,1,1,14,7.025538444519043,196
508,0,0,12,28,8,9,327808,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,34,95,6,1,10,6.437751770019531,100
509,0,0,14,25,12,12,354077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,715,0,24,112,1,1,5,6.572282314300537,25
510,0,0,12,31,8,12,428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,591,0,32,96,1,1,13,6.3818159103393555,169
512,0,0,17,27,12,12,321899,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,404,1,37,127,6,1,4,6.001414775848389,16
514,0,1,12,28,10,12,422310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,675,0,39,120,1,1,10,6.514712810516357,100
515,0,1,12,25,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,444,0,41,123,6,1,7,6.095824718475342,49
516,0,1,12,24,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,488,0,34,,1,1,6,6.190315246582031,36
517,0,1,9,34,10,6,408207,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,695,0,42,,1,1,19,6.543911933898926,361
518,0,1,12,25,10,12,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,700,1,25,98,1,0,7,6.551080226898193,49
519,0,1,12,24,7,10,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,325,0,24,,1,0,6,5.783825397491455,36
520,0,1,9,25,12,11,410536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,556,0,30,,1,1,10,6.320768356323242,100
522,1,1,12,26,8,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,325,0,25,114,6,1,8,5.783825397491455,64
523,1,1,13,26,15,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,668,0,32,103,1,1,7,6.504288196563721,49
524,1,1,18,31,18,16,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2404,0,40,121,1,1,7,7.784889221191406,49
525,1,1,16,25,12,14,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,758,1,38,117,6,0,3,6.630683422088623,9
526,1,1,16,34,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,986,0,44,90,1,1,12,6.893656253814697,144
527,1,1,12,25,12,12,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,32,125,1,1,7,6.357842445373535,49
529,1,1,17,29,12,12,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,286,0,39,104,1,1,6,5.655992031097412,36
531,1,1,14,28,18,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,231,0,40,106,6,1,8,5.442417621612549,64
532,1,1,12,25,7,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,513,0,33,,1,1,7,6.240275859832764,49
533,1,1,15,28,9,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,615,0,36,122,4,1,7,6.421622276306152,49
534,1,1,15,25,9,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,700,0,43,120,1,1,4,6.551080226898193,16
537,1,1,18,33,12,7,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,714,0,41,112,1,1,9,6.570882797241211,81
539,1,1,9,30,8,8,121400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,701,0,31,,1,0,15,6.5525078773498535,225
540,1,1,12,24,7,9,102031,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,462,0,29,,1,1,6,6.135564804077148,36
542,1,1,18,28,8,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,868,0,34,109,6,1,4,6.766191482543945,16
544,1,1,16,29,9,10,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,917,0,46,128,6,1,7,6.821107387542725,49
545,1,1,12,27,12,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1065,0,35,97,1,1,9,6.970730304718018,81
546,0,1,12,29,12,12,496635,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,400,0,35,96,4,1,11,5.991464614868164,121
547,0,1,12,27,12,12,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,640,0,41,103,1,1,9,6.46146821975708,81
548,0,1,13,24,8,8,357519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,285,0,16,,6,0,5,5.652489185333252,25
551,0,1,17,27,12,12,367772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,641,1,38,127,6,1,4,6.463029384613037,16
561,1,1,13,32,,4,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,389,0,21,,1,0,13,5.963579177856445,169
562,1,1,12,25,12,10,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1010,0,29,,1,1,7,6.917705535888672,49
564,1,1,12,24,8,12,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,817,0,44,97,1,1,6,6.705638885498047,36
565,1,1,17,27,10,9,92929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,975,0,43,120,1,1,4,6.882437705993652,16
567,1,1,12,29,6,7,158413,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,750,0,21,78,4,1,11,6.620073318481445,121
570,1,1,15,24,7,8,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,463,0,46,118,1,1,3,6.1377272605896,9
571,1,1,12,28,12,,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1387,0,,,1,1,10,7.234898567199707,100
572,1,1,12,25,12,,369567,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,577,0,41,,6,1,7,6.357842445373535,49
575,1,1,12,27,11,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,401,0,27,89,6,1,9,5.993961334228516,81
576,1,1,10,26,11,9,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,320,0,24,,1,1,10,5.7683210372924805,100
581,1,1,12,27,14,12,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,514,0,36,,1,1,9,6.242223262786865,81
582,1,1,11,25,14,12,410630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,208,0,,,6,1,8,5.337538242340088,64
583,1,1,17,27,8,6,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1192,1,50,122,1,1,4,7.083387851715088,16
584,1,1,14,26,7,6,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,33,98,6,0,6,6.437751770019531,36
585,1,1,17,34,7,7,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,481,0,44,,1,0,11,6.175867080688477,121
588,1,1,13,27,12,12,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,714,1,18,101,1,1,8,6.570882797241211,64
590,1,1,11,27,1,4,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,30,,1,1,10,6.437751770019531,100
591,1,1,12,30,,7,496635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,553,0,39,112,1,1,12,6.3153581619262695,144
592,1,1,12,34,5,2,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,579,0,32,88,1,1,16,6.361302375793457,256
593,1,1,18,28,12,16,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,841,0,52,,6,0,4,6.734591484069824,16
594,1,1,18,33,12,12,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1923,0,48,136,1,1,9,7.561641693115234,81
598,1,1,16,26,13,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,806,0,50,124,1,1,4,6.692083835601807,16
601,1,1,12,29,,6,158413,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,344,0,31,96,1,0,11,5.840641498565674,121
605,1,1,12,32,11,14,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,962,0,39,97,1,1,14,6.869014263153076,196
612,1,1,12,32,10,10,367470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,600,0,40,,1,1,14,6.396929740905762,196
615,1,1,18,34,12,10,408301,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,837,0,49,107,1,1,10,6.729824066162109,100
616,1,1,16,24,,,410630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,625,0,41,,6,1,2,6.437751770019531,4
617,1,1,16,28,,,422407,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,563,0,41,111,1,1,6,6.333279609680176,36
618,1,1,16,28,10,10,380166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1410,0,43,102,1,1,6,7.251345157623291,36
619,1,1,12,25,,12,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,480,0,30,115,1,1,7,6.173786163330078,49
621,1,1,12,24,7,8,90339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,600,1,32,94,6,1,6,6.396929740905762,36
623,1,1,9,28,,0,92929,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,300,0,30,,1,0,13,5.703782558441162,169
624,1,1,9,25,,0,90339,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,505,0,20,,1,0,10,6.224558353424072,100
